,Id,PID,Lot Area,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin Type 1,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Paved Drive,SalePrice
1181,2720,905200280,13650,Inside,Sawyer,Norm,1Fam,1.5Fin,5,5,1958,1958,ALQ,Y,1920,2,0,4,1,Gd,8,1,2.0,Y,172500
1182,2170,908103090,8308,Inside,Edwards,Norm,1Fam,1Story,4,6,1963,1963,BLQ,Y,1088,1,0,2,1,TA,4,0,2.0,P,110000
1183,603,534277090,9450,Corner,NAmes,Norm,1Fam,1Story,4,5,1957,1957,BLQ,Y,1362,1,0,3,1,TA,6,1,3.0,Y,140000
1184,2113,906394050,9317,Inside,CollgCr,Norm,1Fam,1Story,6,5,2006,2006,GLQ,Y,1314,2,0,3,1,Gd,6,1,2.0,Y,176432
1185,1146,531450090,7153,Inside,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,GLQ,Y,1294,2,0,3,1,Gd,6,0,2.0,Y,179200
1186,2105,906380120,8814,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2007,GLQ,Y,1274,2,0,3,1,Gd,6,0,2.0,Y,203000
1187,1786,528435060,9849,Inside,Somerst,Norm,1Fam,1Story,7,6,2007,2007,Unf,Y,1689,2,0,3,1,Gd,7,0,3.0,Y,248328
1188,961,916382110,14463,Corner,Timber,Norm,1Fam,1Story,9,5,2008,2008,GLQ,Y,1641,2,0,3,1,Ex,7,0,3.0,Y,316500
1189,1405,905403060,5190,Inside,Edwards,Norm,1Fam,1.5Fin,7,5,1948,1950,Unf,Y,1079,1,0,2,1,TA,5,1,1.0,Y,125600
1190,1324,902406020,9750,Inside,OldTown,Norm,1Fam,1Story,5,6,1959,1959,Rec,Y,984,1,0,2,1,Fa,5,0,1.0,N,110000
1191,1986,902205130,6000,Inside,OldTown,Norm,1Fam,1Story,4,4,1920,1950,ALQ,Y,960,1,0,2,1,Fa,5,0,1.0,Y,108500
1192,307,911204090,8712,Inside,IDOTRR,Norm,1Fam,1Story,5,5,1952,1952,Unf,N,1044,1,0,2,1,Fa,4,0,2.0,N,55993
1193,180,902206220,11851,Inside,OldTown,Artery,1Fam,1.5Fin,5,7,1948,2009,BLQ,Y,1633,1,0,3,1,Gd,7,1,1.0,Y,129000
1194,2896,916402125,13811,Inside,Timber,Norm,1Fam,1Story,6,6,1987,1987,GLQ,Y,1137,2,0,2,1,Gd,5,1,2.0,Y,176000
1195,668,535402090,10143,Inside,NAmes,Norm,1Fam,1Story,6,7,1963,1963,Rec,Y,1380,1,1,3,1,TA,6,0,1.0,Y,154000
1196,1582,916402215,18265,Corner,Timber,Norm,1Fam,1Story,6,5,1986,1986,GLQ,Y,1256,2,0,3,1,Gd,6,1,2.0,Y,180000
1197,2285,923225050,4224,Inside,MeadowV,Norm,TwnhsE,1Story,5,5,1976,1976,ALQ,Y,1142,1,1,3,1,TA,6,1,2.0,Y,134000
1198,2079,905426010,12615,Corner,Edwards,Norm,1Fam,1Story,6,7,1950,2001,ALQ,Y,2158,2,0,4,1,Gd,7,1,2.0,Y,243000
1199,2272,916475020,14536,Inside,Timber,Norm,1Fam,1Story,8,5,2002,2003,GLQ,Y,1629,2,0,3,1,Gd,9,1,3.0,Y,270000
1200,2250,914452190,9187,Corner,Mitchel,Norm,1Fam,1Story,6,5,1983,1983,ALQ,Y,1080,1,1,3,1,TA,5,0,2.0,Y,134000
1201,502,528365070,9900,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1993,GLQ,Y,2646,2,1,4,1,Gd,9,1,3.0,Y,260000
1202,2166,907420060,8333,Inside,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Unf,Y,1491,2,1,3,1,Gd,7,1,2.0,Y,168675
1203,1622,527158090,10147,CulDSac,Gilbert,Norm,1Fam,SLvl,6,5,1994,1994,LwQ,Y,1694,2,1,3,1,TA,7,1,2.0,Y,160000
1204,1299,902136110,5914,Inside,OldTown,Norm,1Fam,1.5Fin,5,9,1890,1996,Unf,Y,1080,1,0,3,1,Gd,5,0,0.0,N,95000
1205,832,906392130,11646,Inside,CollgCr,Norm,1Fam,2Story,6,5,2005,2006,Unf,Y,1422,2,1,3,1,Gd,7,1,2.0,Y,173000
1206,2470,528488130,7200,Inside,Somerst,Norm,1Fam,1Story,7,5,2006,2006,Unf,Y,1301,2,0,2,1,Gd,5,1,2.0,Y,187750
1207,1017,527301170,20544,CulDSac,NWAmes,Norm,1Fam,2Story,7,6,1986,1991,Unf,Y,2093,2,1,3,1,TA,7,1,2.0,Y,215000
1208,1384,905107380,9981,Corner,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,BLQ,Y,1073,1,0,3,1,TA,6,0,1.0,Y,120000
1209,1790,528439080,8251,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2006,GLQ,Y,1506,2,0,3,1,Gd,7,1,2.0,Y,249000
1210,2530,534175100,10140,Inside,NWAmes,RRAn,1Fam,1Story,7,6,1967,1967,BLQ,Y,1334,2,0,3,1,TA,7,0,2.0,Y,164500
1211,2893,916252170,8239,Inside,GrnHill,Norm,TwnhsE,1Story,7,5,1986,1986,NB,Y,1295,2,0,2,1,Gd,5,0,1.0,Y,230000
1212,2027,903426010,5700,Corner,OldTown,Feedr,1Fam,2Story,7,6,1929,1990,Rec,N,1344,1,1,3,1,Gd,6,1,2.0,Y,140000
1213,683,535452140,7200,Corner,NAmes,Norm,1Fam,1Story,5,7,1952,1952,ALQ,Y,732,1,0,2,1,TA,4,0,1.0,Y,118900
1214,823,906378110,9178,Inside,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Unf,Y,1468,2,0,3,1,Gd,6,1,3.0,Y,239900
1215,2374,527452070,4043,Inside,NPkVill,Norm,TwnhsE,1Story,6,5,1975,1975,ALQ,Y,1069,2,0,2,1,TA,4,1,2.0,Y,146300
1216,1594,923225080,4224,Inside,MeadowV,Norm,TwnhsE,1Story,5,6,1975,1975,GLQ,Y,1040,1,0,3,1,TA,6,0,2.0,Y,124000
1217,2049,905100060,11235,Inside,Sawyer,Norm,2fmCon,SFoyer,5,5,1963,1963,ALQ,Y,999,1,0,3,1,TA,6,0,1.0,Y,130000
1218,1813,531385070,8450,Inside,SawyerW,Norm,1Fam,1Story,7,5,2000,2001,Unf,Y,1349,2,0,3,1,TA,6,0,2.0,Y,179000
1219,365,527180100,11851,Corner,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Unf,Y,1442,2,0,3,1,TA,5,0,2.0,Y,180500
1220,176,902125160,4608,Corner,OldTown,Artery,1Fam,1Story,4,6,1945,1950,Unf,Y,747,1,0,2,1,TA,4,0,1.0,Y,80000
1221,510,528435030,9262,Inside,Somerst,Norm,1Fam,1Story,8,5,2008,2009,Unf,Y,1578,2,0,3,1,Ex,7,1,3.0,Y,287090
1222,1326,902427045,12702,Inside,OldTown,Norm,1Fam,1Story,5,5,1956,1956,NB,Y,882,1,0,2,1,TA,4,0,1.0,Y,97000
1223,2423,528228360,2938,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2002,2002,GLQ,Y,1511,2,0,2,1,Gd,5,1,2.0,Y,246990
1224,1631,527175130,18160,Inside,Gilbert,Norm,1Fam,1Story,6,6,1964,1964,BLQ,Y,1128,1,0,3,1,TA,6,1,2.0,P,154204
1225,1263,535425060,11355,Corner,NAmes,Norm,1Fam,1Story,7,7,1958,2001,BLQ,Y,1312,1,1,3,1,TA,6,1,2.0,Y,186000
1226,1046,527451550,1680,Inside,BrDale,Norm,Twnhs,2Story,5,5,1972,1972,Rec,Y,1302,2,1,3,1,TA,6,0,1.0,Y,111750
1227,47,528176010,14300,Inside,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,GLQ,Y,2696,2,1,3,1,Ex,10,2,3.0,Y,500000
1228,1424,906378190,10616,Inside,CollgCr,Norm,1Fam,2Story,7,5,2007,2007,Unf,Y,1356,2,1,3,1,Gd,6,1,2.0,Y,177439
1229,429,528108070,11308,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2008,GLQ,Y,2184,2,1,3,1,Ex,10,1,3.0,Y,335000
1230,1031,527359070,10480,Inside,NWAmes,Norm,1Fam,2Story,7,6,1976,1976,ALQ,Y,1964,2,1,4,1,TA,8,1,2.0,Y,205000
1231,1635,527184110,5118,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1990,1990,GLQ,Y,1321,1,0,1,1,Gd,4,1,2.0,Y,212000
1232,309,911370510,3811,Corner,Crawfor,Artery,TwnhsE,1Story,8,5,2004,2005,GLQ,Y,1646,2,0,2,1,Gd,5,1,2.0,Y,246000
1233,1020,527302070,10825,Inside,NWAmes,Norm,1Fam,1Story,7,7,1983,1983,GLQ,Y,1260,2,0,3,1,TA,6,0,2.0,Y,181900
1234,178,902206040,5500,Corner,OldTown,Norm,1Fam,1.5Fin,5,7,1929,2001,LwQ,Y,1316,1,0,3,1,TA,6,0,2.0,Y,130000
1235,1975,902105110,9600,Inside,OldTown,Norm,1Fam,2Story,5,7,1910,2002,Unf,Y,1432,2,0,2,1,TA,7,0,2.0,Y,132000
1236,2096,906223040,9317,Inside,SawyerW,Norm,1Fam,2Story,7,5,1994,2001,GLQ,Y,1958,2,1,3,1,Gd,7,1,2.0,Y,220000
1237,865,907252210,11838,Inside,CollgCr,Norm,1Fam,1Story,8,5,2001,2001,Unf,Y,1788,2,0,3,1,Ex,7,1,2.0,Y,236500
1238,385,527365030,8004,Inside,Somerst,RRAn,1Fam,2Story,8,5,2009,2009,GLQ,Y,1935,2,1,3,1,TA,8,0,2.0,Y,263435
1239,1362,903454100,6876,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,6,1938,1958,Unf,Y,1969,2,0,4,1,TA,9,1,2.0,Y,141000
1240,1091,528250030,8396,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Unf,Y,1986,2,1,4,1,Gd,9,1,2.0,Y,213000
1241,317,916386020,9803,Inside,Timber,Norm,1Fam,1Story,7,5,2009,2010,Unf,Y,1214,2,0,2,1,Gd,6,0,2.0,Y,179781
1242,1076,528186160,6240,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2007,GLQ,Y,1342,2,0,2,1,Gd,6,1,2.0,Y,234250
1243,1573,916325080,15498,Corner,Timber,Norm,1Fam,1Story,8,6,1976,1976,ALQ,Y,2898,2,0,2,1,Gd,10,1,2.0,Y,287000
1244,485,528275160,12891,Corner,Gilbert,Norm,1Fam,2Story,8,5,2002,2002,GLQ,Y,2004,2,1,4,1,Gd,8,1,3.0,Y,257500
1245,2021,903234160,6180,Corner,BrkSide,Norm,1Fam,1Story,6,5,1926,1950,Unf,N,986,1,0,2,1,TA,5,1,1.0,Y,102000
1246,2032,903451110,7449,Inside,IDOTRR,Norm,1Fam,1.5Unf,7,7,1930,1950,Unf,Y,1108,1,0,3,1,Gd,6,1,1.0,N,139400
1247,2604,535381060,10410,Corner,OldTown,Artery,1Fam,1.5Fin,3,4,1915,1950,Unf,Y,1214,1,0,3,1,TA,6,0,3.0,Y,105000
1248,1615,526355190,15865,Inside,NAmes,Norm,1Fam,1Story,8,6,1970,1970,ALQ,Y,2217,2,0,4,1,Gd,8,1,2.0,Y,268000
1249,2736,905426150,19690,CulDSac,Edwards,Norm,1Fam,SLvl,6,7,1966,1966,Unf,Y,2201,2,0,4,1,Gd,8,1,2.0,Y,274970
1250,473,528228455,3182,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,GLQ,Y,1220,2,0,2,1,Gd,5,1,2.0,Y,180000
1251,1316,902306130,9600,Inside,OldTown,Norm,1Fam,2Story,7,9,1928,2005,Rec,Y,1378,2,0,3,1,Gd,7,1,2.0,N,161000
1252,244,905478190,11100,Inside,Edwards,Norm,1Fam,1Story,4,7,1946,2006,NB,Y,930,1,0,2,1,Gd,6,0,1.0,Y,84900
1253,152,535304060,13587,Inside,NAmes,Norm,2fmCon,1Story,5,5,1958,1958,Rec,Y,988,1,0,2,1,TA,5,0,1.0,Y,119000
1254,1588,921201060,11447,Inside,Timber,Norm,1Fam,1Story,8,5,2005,2006,GLQ,Y,1964,2,1,3,1,Gd,7,1,3.0,Y,370000
1255,2111,906392080,7242,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,Unf,Y,1270,2,0,2,1,Gd,6,0,2.0,Y,175900
1256,813,906226120,7018,Inside,SawyerW,Feedr,Duplex,2Story,5,5,1979,1979,NB,Y,2240,2,0,6,2,TA,12,0,2.0,Y,142953
1257,1854,533250190,9466,FR2,Veenker,Norm,TwnhsE,1Story,8,5,1994,1995,LwQ,Y,1494,1,1,1,1,Gd,5,1,2.0,Y,279700
1258,2575,535152280,8400,Corner,NAmes,Feedr,1Fam,1Story,5,5,1957,1957,BLQ,Y,1364,1,1,3,1,TA,6,1,1.0,Y,132000
1259,867,907253130,11050,Inside,CollgCr,PosN,1Fam,2Story,9,5,2000,2000,GLQ,Y,2153,2,1,3,1,Ex,8,2,3.0,Y,313000
1260,2879,911175360,11040,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,6,1920,1950,Rec,Y,1336,1,1,3,1,TA,7,0,1.0,Y,108000
1261,1494,908128110,6931,Inside,Edwards,Norm,1Fam,2Story,7,5,2003,2004,Unf,Y,1656,2,1,3,1,Gd,7,1,2.0,Y,165400
1262,2771,907130110,12438,Inside,CollgCr,PosN,1Fam,2Story,6,5,1995,1995,Unf,Y,1499,2,1,3,1,Gd,6,1,2.0,Y,187000
1263,496,528321010,15138,Inside,NoRidge,Norm,1Fam,2Story,8,5,1995,1996,GLQ,Y,2794,2,1,4,1,Ex,9,1,3.0,Y,403000
1264,1651,527327050,12046,Inside,NWAmes,Norm,1Fam,2Story,6,6,1976,1976,LwQ,Y,2030,2,1,4,1,Gd,8,1,2.0,Y,195000
1265,1913,535105110,9600,Inside,NAmes,Norm,1Fam,SLvl,6,5,1961,1961,ALQ,Y,1254,1,0,3,1,TA,6,1,2.0,Y,158500
1266,2790,907251100,11367,Corner,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,GLQ,Y,1989,2,1,3,1,Gd,7,1,2.0,Y,255000
1267,1541,909428170,26073,CulDSac,Crawfor,Norm,1Fam,1Story,5,5,1956,1956,Rec,Y,1898,2,1,3,1,TA,7,2,2.0,Y,236500
1268,1684,527455250,7150,Inside,NAmes,Norm,1Fam,1Story,5,6,1966,1966,BLQ,Y,988,1,0,3,1,TA,5,0,1.0,Y,129250
1269,301,909475140,15602,Inside,Crawfor,Norm,1Fam,1Story,7,8,1959,1997,ALQ,Y,1801,2,0,1,1,TA,6,2,2.0,Y,289000
1270,1569,914476080,10260,Inside,Mitchel,Norm,Duplex,2Story,5,4,1976,1976,NB,Y,1872,2,2,4,2,TA,8,0,2.0,Y,100000
1271,2153,907275150,12728,Inside,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,GLQ,Y,2439,2,1,4,1,Gd,7,1,2.0,Y,275000
1272,1467,907265100,11690,Inside,CollgCr,Norm,1Fam,2Story,8,5,1999,2000,Unf,Y,1764,2,1,3,1,Gd,7,1,2.0,Y,207000
1273,2540,534226060,9230,Corner,NAmes,Feedr,1Fam,1Story,5,8,1965,1998,GLQ,Y,1200,1,1,1,1,Gd,6,0,2.0,Y,146000
1274,2368,527450460,1890,Inside,BrDale,Norm,Twnhs,2Story,6,7,1972,1972,ALQ,Y,1030,1,1,3,1,TA,6,0,1.0,Y,116000
1275,874,907285020,9375,Inside,CollgCr,Norm,1Fam,2Story,7,5,1997,1998,GLQ,Y,2034,2,1,3,1,Gd,8,0,2.0,Y,219500
1276,463,528188020,3480,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Unf,Y,1405,2,0,2,1,Gd,6,1,2.0,Y,173000
1277,784,905377010,17140,Inside,Edwards,Norm,1Fam,1Story,4,6,1956,1956,ALQ,Y,1229,1,0,3,1,TA,6,0,1.0,Y,135000
1278,2149,907260050,8749,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,GLQ,Y,1932,2,1,3,1,Gd,7,1,2.0,Y,213000
1279,2069,905226130,11375,Inside,Sawyer,Norm,1Fam,1Story,6,5,1954,1995,Rec,Y,1299,1,0,3,1,Gd,6,1,2.0,Y,150000
1280,1743,528228275,3922,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Unf,Y,1402,0,2,2,1,Gd,7,1,3.0,Y,194201
1281,472,528228450,3182,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,GLQ,Y,1504,2,0,1,1,Gd,7,1,2.0,Y,181000
1282,1921,535154080,9750,Inside,NAmes,Norm,1Fam,1Story,6,6,1958,1958,Rec,Y,1442,1,1,4,1,TA,7,0,1.0,Y,157900
1283,2778,907187010,13426,Corner,CollgCr,Norm,1Fam,2Story,7,5,1999,2000,GLQ,Y,1779,2,1,3,1,Gd,7,1,2.0,Y,217000
1284,526,528480040,10574,Inside,Somerst,Norm,1Fam,2Story,8,5,2005,2006,Unf,Y,1953,2,1,3,1,Gd,9,1,3.0,Y,252000
1285,2795,907262080,8726,Inside,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Unf,Y,1909,2,1,4,1,Gd,8,0,2.0,Y,197000
1286,478,528240030,7984,Inside,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,Unf,Y,1630,2,1,3,1,Gd,7,1,2.0,Y,189500
1287,2841,909101050,8248,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1918,1950,Unf,Y,1250,1,1,3,1,Fa,7,0,1.0,P,116000
1288,119,534251320,9790,Inside,NWAmes,Feedr,1Fam,1Story,6,5,1963,1963,ALQ,Y,1328,1,1,3,1,TA,6,2,2.0,Y,143000
1289,1960,535451040,7200,Inside,NAmes,Norm,1Fam,1Story,5,7,1950,1950,BLQ,Y,988,1,0,3,1,TA,6,0,1.0,Y,119000
1290,1277,535455090,7200,Inside,NAmes,Norm,1Fam,1.5Fin,6,5,1954,1954,Rec,Y,1278,1,0,4,1,TA,6,0,1.0,Y,127500
1291,2466,528480110,8125,Inside,Somerst,Norm,1Fam,2Story,6,5,2005,2005,Unf,Y,1716,2,1,3,1,Gd,7,0,2.0,Y,200825
1292,2844,909101330,8088,Inside,Edwards,Feedr,1Fam,1Story,2,3,1922,1955,Unf,N,498,1,0,1,1,TA,3,0,1.0,N,35000
1293,1028,527357180,12511,Corner,NWAmes,Norm,1Fam,2Story,7,7,1978,1978,ALQ,Y,2840,2,1,4,1,Gd,8,2,4.0,Y,292500
1294,1043,527451060,1869,Inside,BrDale,Norm,Twnhs,2Story,6,6,1970,1970,Rec,Y,987,1,1,2,1,TA,5,0,1.0,Y,106000
1295,231,905201030,9259,Corner,Sawyer,Feedr,1Fam,1Story,4,4,1927,1950,Unf,N,756,1,0,2,1,TA,4,0,2.0,N,85000
1296,461,528186010,16770,Corner,NridgHt,Norm,1Fam,1Story,8,5,2002,2003,GLQ,Y,1712,2,0,3,1,Gd,8,1,3.0,Y,286500
1297,33,527452190,4043,Inside,NPkVill,Norm,TwnhsE,1Story,6,5,1977,1977,ALQ,Y,1069,2,0,2,1,TA,4,1,2.0,Y,127500
1298,1795,528456230,9000,Inside,Somerst,Norm,1Fam,1Story,7,5,2006,2007,Unf,Y,1335,2,0,3,1,Gd,6,0,2.0,Y,210400
1299,1073,528186030,12677,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2003,2004,GLQ,Y,1518,1,1,1,1,Ex,6,1,2.0,Y,274000
1300,1576,916384100,12852,Corner,Timber,Norm,1Fam,2Story,8,5,2007,2007,GLQ,Y,1780,2,1,3,1,Gd,6,1,2.0,Y,264966
1301,2044,903484080,10320,Corner,IDOTRR,Artery,1Fam,1.5Fin,4,1,1910,1950,Unf,Y,1484,2,0,3,1,TA,6,0,1.0,N,50000
1302,185,902327040,10800,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,LwQ,Y,1652,2,0,4,1,TA,7,0,1.0,Y,139000
1303,1828,532476080,19522,Inside,Veenker,Norm,1Fam,2Story,7,5,1990,1990,GLQ,Y,2503,2,1,3,1,Gd,7,1,2.0,Y,300000
1304,344,526355080,13860,Inside,NAmes,Norm,1Fam,SLvl,8,7,1972,1995,GLQ,Y,2704,2,1,4,1,Ex,9,3,2.0,Y,345000
1305,2152,907275080,11927,Inside,CollgCr,Norm,1Fam,1Story,8,5,1994,1995,BLQ,Y,1592,2,0,3,1,Gd,7,1,2.0,Y,228000
1306,1752,528250010,11950,Corner,Gilbert,Norm,1Fam,SLvl,7,5,2003,2003,Unf,Y,1394,2,1,3,1,Gd,7,1,2.0,Y,165500
1307,2637,902100130,9906,Inside,OldTown,Norm,1Fam,2Story,4,4,1925,1950,Unf,N,1328,1,0,3,1,TA,8,0,1.0,Y,107000
1308,1000,527127140,4923,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,2001,2002,GLQ,Y,1593,1,1,0,1,Ex,5,1,2.0,Y,286000
1309,727,902477120,7879,Inside,IDOTRR,Norm,1Fam,1Story,4,5,1920,1950,Rec,N,720,1,0,2,1,TA,4,0,0.0,N,34900
1310,2612,535403040,7800,Inside,NAmes,Norm,1Fam,1Story,5,5,1964,1964,Rec,Y,912,1,0,2,1,TA,5,0,1.0,Y,115000
1311,2422,528228340,3196,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,Unf,Y,1456,2,0,2,1,Gd,7,1,2.0,Y,215000
1312,752,903429110,9928,Inside,OldTown,Norm,1Fam,2Story,7,8,1915,1994,Unf,Y,1944,2,0,3,1,TA,8,0,1.0,N,179900
1313,15,527182190,6820,Corner,StoneBr,Norm,TwnhsE,1Story,8,5,1985,1985,GLQ,Y,1502,1,1,1,1,Gd,4,0,2.0,Y,212000
1314,2319,527108030,13128,CulDSac,Gilbert,Norm,1Fam,2Story,8,5,2005,2005,Unf,Y,2064,2,1,4,1,Gd,7,1,2.0,Y,250000
1315,2681,903233100,6240,Inside,BrkSide,Norm,1Fam,1.5Fin,5,6,1928,1950,Unf,Y,1576,1,0,3,1,TA,8,1,1.0,Y,149000
1316,1006,527163100,8000,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,GLQ,Y,1658,2,1,3,1,TA,8,1,2.0,Y,188000
1317,2596,535375040,10410,Inside,OldTown,Norm,1Fam,1Story,3,8,1930,2001,Unf,Y,713,1,0,2,1,Gd,5,0,1.0,N,99800
1318,2002,902408080,10800,Inside,OldTown,Norm,1Fam,2Story,7,8,1890,1998,Unf,Y,2554,1,1,3,1,TA,8,0,2.0,P,159500
1319,55,528231020,13300,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2004,2004,GLQ,Y,1374,2,1,3,1,Gd,7,1,2.0,Y,184500
1320,2104,906380070,9588,Inside,CollgCr,Norm,1Fam,2Story,8,5,2007,2007,Unf,Y,2574,2,1,3,1,Ex,10,1,3.0,Y,276000
1321,1682,527453010,2308,Corner,NPkVill,Norm,TwnhsE,2Story,6,6,1976,1976,ALQ,Y,1548,2,1,3,1,Gd,7,1,2.0,Y,155000
1322,977,923227080,13383,Inside,Mitchel,Norm,1Fam,1Story,5,5,1969,2000,BLQ,Y,1404,2,0,3,1,TA,7,1,2.0,Y,160000
1323,2548,534403440,9350,Inside,NAmes,Norm,1Fam,2Story,5,6,1964,1964,ALQ,Y,1440,1,1,4,1,TA,7,1,2.0,Y,157500
1324,340,924151040,9892,Inside,Mitchel,Norm,1Fam,1Story,8,5,1994,1995,GLQ,Y,1803,2,1,3,1,Gd,6,2,2.0,Y,285000
1325,1487,908102040,8777,Inside,Edwards,Feedr,Duplex,1.5Fin,5,7,1900,2003,ALQ,Y,2200,2,2,4,2,TA,9,0,0.0,N,145900
1326,1423,906223220,10541,Corner,SawyerW,Norm,1Fam,SLvl,7,5,1996,1996,Unf,Y,2037,2,1,3,1,Gd,8,1,2.0,Y,229000
1327,1342,903230120,5940,FR3,BrkSide,Feedr,1Fam,1Story,4,7,1946,1950,NB,Y,896,1,0,2,1,TA,4,0,1.0,Y,79000
1328,1949,535378080,10284,Corner,OldTown,Norm,1Fam,1.5Fin,4,7,1925,1993,ALQ,Y,1281,2,0,1,1,TA,6,0,2.0,Y,128500
1329,2444,528315070,9660,Inside,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,GLQ,Y,1976,2,1,3,1,Gd,7,1,3.0,Y,286000
1330,345,527105070,10179,Corner,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,ALQ,Y,1608,2,1,3,1,TA,7,1,2.0,Y,189500
1331,650,535353060,9533,Inside,NAmes,Norm,1Fam,1Story,5,5,1953,1953,NB,Y,1210,1,1,2,1,TA,7,0,1.0,Y,102900
1332,192,903204040,5830,Corner,BrkSide,Feedr,1Fam,1.5Fin,5,6,1950,1997,Rec,Y,1612,1,1,3,1,TA,7,0,1.0,Y,128500
1333,1945,535354260,12099,Inside,NAmes,Norm,1Fam,1.5Fin,5,6,1953,2004,LwQ,Y,1728,1,0,3,1,TA,7,1,1.0,Y,156000
1334,2277,921205070,12665,Inside,Timber,Norm,1Fam,2Story,8,5,2005,2006,Unf,Y,2482,2,1,4,1,Gd,9,1,3.0,Y,281213
1335,1266,535427070,27650,Inside,NAmes,PosA,1Fam,1Story,7,7,1960,2007,GLQ,Y,2069,2,0,4,1,Gd,9,1,2.0,Y,242000
1336,674,535425070,17600,Inside,NAmes,Norm,1Fam,1Story,6,5,1960,1960,BLQ,Y,1478,2,0,3,1,TA,6,2,2.0,Y,157500
1337,2823,908128100,7162,Inside,Edwards,Norm,1Fam,2Story,7,5,2003,2004,Unf,Y,1724,2,1,3,1,Gd,8,1,2.0,Y,196500
1338,2772,907131070,8685,CulDSac,CollgCr,Norm,1Fam,1Story,7,5,1998,1998,GLQ,Y,1425,2,0,3,1,TA,5,0,2.0,Y,193000
1339,2015,903231180,6240,Inside,BrkSide,Norm,1Fam,1.5Fin,5,8,1939,1952,Rec,Y,1322,1,0,4,1,TA,7,0,1.0,Y,132000
1340,2642,902106090,6451,Inside,OldTown,Norm,1Fam,2Story,7,7,1900,1970,Rec,Y,1428,1,0,4,1,TA,7,0,2.0,Y,139900
1341,144,535153070,8760,Inside,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Unf,Y,1194,1,0,3,1,TA,6,0,1.0,Y,148000
1342,1712,528172030,12568,Inside,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,GLQ,Y,1818,2,1,3,1,Ex,8,1,3.0,Y,281500
1343,1708,528150110,13069,Inside,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,Unf,Y,2956,2,1,5,1,Ex,11,1,3.0,Y,342000
1344,2890,914476130,11080,Corner,Mitchel,Norm,1Fam,SLvl,6,6,1975,1975,GLQ,Y,1210,2,0,3,1,TA,6,0,2.0,Y,148000
1345,1157,532479020,10759,Corner,Sawyer,Feedr,1Fam,1.5Fin,5,4,1972,1972,LwQ,Y,1641,2,0,4,1,TA,5,1,2.0,Y,140000
1346,2550,534428060,8973,Inside,NAmes,Norm,1Fam,1Story,5,7,1958,1991,Rec,Y,1053,1,1,3,1,Ex,6,0,2.0,Y,150000
1347,1104,528354100,10990,CulDSac,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,GLQ,Y,2125,2,1,4,1,Gd,12,2,2.0,Y,279500
1348,2183,908186050,3675,Inside,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2005,GLQ,Y,1072,1,0,2,1,Gd,5,0,2.0,Y,140000
